name,year,injury_type,risk_score,hdc,population,collisions,injuries,collision_rate_per_100k,injury_rate_per_100k,geography
53033006700,2014,Serious Injury,31,No,7447,2,2,26.856452262656106,26.856452262656106,Census Tract 2010
53033006700,2015,Fatality,31,No,8030,2,2,24.906600249066003,24.906600249066003,Census Tract 2010
53033006700,2015,Serious Injury,31,No,8030,1,1,12.453300124533001,12.453300124533001,Census Tract 2010
53033006700,2016,Serious Injury,31,No,8270,2,3,24.18379685610641,36.27569528415962,Census Tract 2010
53033006700,2017,Serious Injury,31,No,9043,2,2,22.116554240849275,22.116554240849275,Census Tract 2010
53033006700,2018,Serious Injury,31,No,9887,2,2,20.22858298776171,20.22858298776171,Census Tract 2010
53033006700,2019,Serious Injury,31,No,10456,1,1,9.563886763580719,9.563886763580719,Census Tract 2010
53033006700,2020,Serious Injury,31,No,4060,3,3,73.89162561576356,73.89162561576356,Census Tract 2010
53033006700,2020,Serious Injury,31,No,6053,1,1,16.520733520568314,16.520733520568314,Census Tract 2010
53033006700,2021,Fatality,31,No,6064,1,1,16.49076517150396,16.49076517150396,Census Tract 2010
53033006700,2021,Serious Injury,31,No,3235,1,1,30.91190108191654,30.91190108191654,Census Tract 2010
53033006700,2022,Fatality,31,No,4152,1,1,24.084778420038536,24.084778420038536,Census Tract 2010
53033006700,2022,Serious Injury,31,No,4152,5,6,120.42389210019267,144.50867052023122,Census Tract 2010
53033006700,2022,Serious Injury,31,No,6156,1,1,16.244314489928527,16.244314489928527,Census Tract 2010
53033006800,2014,Serious Injury,18,No,3053,1,1,32.754667540124466,32.754667540124466,Census Tract 2010
53033006800,2019,Serious Injury,18,No,3480,1,1,28.73563218390805,28.73563218390805,Census Tract 2010
53033006800,2020,Fatality,18,No,3337,1,1,29.96703626011388,29.96703626011388,Census Tract 2010
53033006800,2022,Serious Injury,18,No,3284,1,1,30.450669914738125,30.450669914738125,Census Tract 2010
53033006900,2010,Serious Injury,18,No,4080,1,1,24.509803921568626,24.509803921568626,Census Tract 2010
53033006900,2015,Serious Injury,18,No,4238,1,1,23.596035865974514,23.596035865974514,Census Tract 2010
53033006900,2020,Serious Injury,18,No,3337,1,1,29.96703626011388,29.96703626011388,Census Tract 2010
53033007000,2011,Serious Injury,29,No,6896,1,1,14.501160092807426,14.501160092807426,Census Tract 2010
53033007000,2017,Serious Injury,29,No,7718,1,1,12.956724540036278,12.956724540036278,Census Tract 2010
53033007000,2019,Serious Injury,29,No,8016,3,3,37.4251497005988,37.4251497005988,Census Tract 2010
53033007000,2021,Serious Injury,29,No,3907,1,2,25.59508574353724,51.19017148707448,Census Tract 2010
53033007100,2011,Serious Injury,32,No,3032,2,2,65.96306068601584,65.96306068601584,Census Tract 2010
53033007100,2012,Serious Injury,32,No,3388,2,2,59.031877213695395,59.031877213695395,Census Tract 2010
53033007100,2013,Serious Injury,32,No,4097,2,3,48.816206980717595,73.2243104710764,Census Tract 2010
53033007100,2014,Serious Injury,32,No,4266,1,1,23.441162681669013,23.441162681669013,Census Tract 2010
53033007100,2015,Serious Injury,32,No,4713,1,1,21.217907914279653,21.217907914279653,Census Tract 2010
53033007100,2016,Serious Injury,32,No,5244,2,2,38.13882532418001,38.13882532418001,Census Tract 2010
53033007100,2017,Serious Injury,32,No,5676,2,2,35.236081747709655,35.236081747709655,Census Tract 2010
53033007100,2018,Serious Injury,32,No,5908,4,4,67.70480704129993,67.70480704129993,Census Tract 2010
53033007100,2019,Serious Injury,32,No,6489,1,1,15.410695022345507,15.410695022345507,Census Tract 2010
53033007100,2020,Serious Injury,32,No,3757,1,1,26.616981634282673,26.616981634282673,Census Tract 2010
53033007100,2021,Serious Injury,32,No,3155,1,1,31.695721077654515,31.695721077654515,Census Tract 2010
53033007100,2021,Serious Injury,32,No,3907,2,2,51.19017148707448,51.19017148707448,Census Tract 2010
53033007100,2022,Fatality,32,No,3151,1,1,31.735956839098694,31.735956839098694,Census Tract 2010
53033007100,2022,Fatality,32,No,3893,1,1,25.687130747495505,25.687130747495505,Census Tract 2010
53033007100,2022,Serious Injury,32,No,3984,1,1,25.100401606425702,25.100401606425702,Census Tract 2010
53033007200,2010,Serious Injury,37,No,5318,6,7,112.82437006393381,131.62843174125612,Census Tract 2010
53033007200,2011,Fatality,37,No,5329,1,1,18.765246762994934,18.765246762994934,Census Tract 2010
53033007200,2011,Serious Injury,37,No,5329,2,2,37.53049352598987,37.53049352598987,Census Tract 2010
53033007200,2012,Fatality,37,No,5632,1,1,17.755681818181817,17.755681818181817,Census Tract 2010
53033007200,2012,Serious Injury,37,No,5632,7,7,124.28977272727272,124.28977272727272,Census Tract 2010
53033007200,2013,Serious Injury,37,No,5607,4,4,71.3393971820938,71.3393971820938,Census Tract 2010
53033007200,2014,Fatality,37,No,7295,1,1,13.708019191226867,13.708019191226867,Census Tract 2010
53033007200,2014,Serious Injury,37,No,7295,3,3,41.1240575736806,41.1240575736806,Census Tract 2010
53033007200,2015,Serious Injury,37,No,9224,4,4,43.365134431916736,43.365134431916736,Census Tract 2010
53033007200,2016,Serious Injury,37,No,9380,5,6,53.30490405117271,63.965884861407254,Census Tract 2010
53033007200,2017,Serious Injury,37,No,11782,3,3,25.462570022067563,25.462570022067563,Census Tract 2010
53033007200,2018,Serious Injury,37,No,12566,5,5,39.78990927900684,39.78990927900684,Census Tract 2010
53033007200,2019,Serious Injury,37,No,12733,1,1,7.853608733212911,7.853608733212911,Census Tract 2010
53033007200,2020,Serious Injury,37,No,3220,1,1,31.055900621118013,31.055900621118013,Census Tract 2010
53033007200,2020,Serious Injury,37,No,3255,1,1,30.72196620583717,30.72196620583717,Census Tract 2010
53033007200,2020,Serious Injury,37,No,3420,2,2,58.47953216374269,58.47953216374269,Census Tract 2010
53033007200,2020,Serious Injury,37,No,4147,1,1,24.113817217265492,24.113817217265492,Census Tract 2010
53033007200,2020,Serious Injury,37,No,4644,1,1,21.533161068044787,21.533161068044787,Census Tract 2010
53033007200,2021,Fatality,37,No,3406,1,1,29.35995302407516,29.35995302407516,Census Tract 2010
53033007200,2021,Fatality,37,No,4150,1,1,24.096385542168672,24.096385542168672,Census Tract 2010
53033007200,2021,Serious Injury,37,No,3235,2,2,61.82380216383308,61.82380216383308,Census Tract 2010
53033007200,2021,Serious Injury,37,No,3266,1,1,30.61849357011635,30.61849357011635,Census Tract 2010
53033007200,2022,Serious Injury,37,No,4091,1,1,24.443901246638962,24.443901246638962,Census Tract 2010
53033007200,2022,Serious Injury,37,No,4876,2,2,41.01722723543889,41.01722723543889,Census Tract 2010
53033007300,2010,Serious Injury,35,No,4668,6,7,128.53470437017995,149.95715509854327,Census Tract 2010
53033007300,2011,Serious Injury,35,No,4878,5,5,102.5010250102501,102.5010250102501,Census Tract 2010
53033007300,2012,Fatality,35,No,5125,1,1,19.51219512195122,19.51219512195122,Census Tract 2010
53033007300,2012,Serious Injury,35,No,5125,5,5,97.5609756097561,97.5609756097561,Census Tract 2010
53033007300,2013,Serious Injury,35,No,5472,1,1,18.27485380116959,18.27485380116959,Census Tract 2010
53033007300,2014,Serious Injury,35,No,6287,7,7,111.34086209638939,111.34086209638939,Census Tract 2010
53033007300,2015,Serious Injury,35,No,6730,3,3,44.576523031203564,44.576523031203564,Census Tract 2010
53033007300,2016,Serious Injury,35,No,8322,6,7,72.09805335255948,84.11439557798606,Census Tract 2010
53033007300,2017,Fatality,35,No,8715,1,1,11.474469305794607,11.474469305794607,Census Tract 2010
53033007300,2017,Serious Injury,35,No,8715,9,9,103.27022375215145,103.27022375215145,Census Tract 2010
53033007300,2018,Serious Injury,35,No,10871,1,1,9.198785760279643,9.198785760279643,Census Tract 2010
53033007300,2019,Serious Injury,35,No,13531,7,7,51.73305742369374,51.73305742369374,Census Tract 2010
53033007300,2020,Serious Injury,35,No,3735,1,1,26.77376171352075,26.77376171352075,Census Tract 2010
53033007300,2020,Serious Injury,35,No,5290,1,1,18.90359168241966,18.90359168241966,Census Tract 2010
53033007300,2021,Serious Injury,35,No,4016,1,1,24.900398406374503,24.900398406374503,Census Tract 2010
53033007300,2021,Serious Injury,35,No,4150,3,4,72.28915662650601,96.38554216867469,Census Tract 2010
53033007300,2021,Serious Injury,35,No,4164,1,1,24.015369836695484,24.015369836695484,Census Tract 2010
53033007300,2022,Serious Injury,35,No,3681,1,1,27.166530834012494,27.166530834012494,Census Tract 2010
53033007401,2010,Serious Injury,29,No,4115,3,3,72.90400972053463,72.90400972053463,Census Tract 2010
53033007401,2011,Serious Injury,29,No,4517,1,1,22.13858755811379,22.13858755811379,Census Tract 2010
53033007401,2012,Serious Injury,29,No,4573,1,1,21.867483052700635,21.867483052700635,Census Tract 2010
53033007401,2013,Serious Injury,29,No,4624,1,1,21.626297577854668,21.626297577854668,Census Tract 2010
53033007401,2016,Fatality,29,No,5309,1,1,18.835938971557734,18.835938971557734,Census Tract 2010
53033007401,2016,Serious Injury,29,No,5309,2,3,37.67187794311547,56.5078169146732,Census Tract 2010
53033007401,2017,Fatality,29,No,5529,2,2,36.17290649303671,36.17290649303671,Census Tract 2010
53033007401,2017,Serious Injury,29,No,5529,1,1,18.086453246518357,18.086453246518357,Census Tract 2010
53033007401,2019,Serious Injury,29,No,5745,1,1,17.40644038294169,17.40644038294169,Census Tract 2010
53033007401,2020,Serious Injury,29,No,3735,1,1,26.77376171352075,26.77376171352075,Census Tract 2010
53033007401,2020,Serious Injury,29,No,4681,1,1,21.362956633198035,21.362956633198035,Census Tract 2010
53033007402,2010,Fatality,37,No,4921,1,1,20.3210729526519,20.3210729526519,Census Tract 2010
53033007402,2011,Serious Injury,37,No,4896,1,1,20.42483660130719,20.42483660130719,Census Tract 2010
53033007402,2012,Serious Injury,37,No,4898,3,3,61.249489587586766,61.249489587586766,Census Tract 2010
53033007402,2013,Serious Injury,37,No,4938,2,2,40.502227622519236,40.502227622519236,Census Tract 2010
53033007402,2014,Serious Injury,37,No,4977,2,2,40.18485031143259,40.18485031143259,Census Tract 2010
53033007402,2015,Serious Injury,37,No,5212,2,2,38.37298541826554,38.37298541826554,Census Tract 2010
53033007402,2016,Fatality,37,No,5512,1,1,18.142235123367197,18.142235123367197,Census Tract 2010
53033007402,2016,Serious Injury,37,No,5512,2,2,36.284470246734394,36.284470246734394,Census Tract 2010
53033007402,2018,Serious Injury,37,No,5850,3,3,51.28205128205128,51.28205128205128,Census Tract 2010
53033007402,2019,Serious Injury,37,No,5907,6,6,101.57440325038091,101.57440325038091,Census Tract 2010
53033007402,2020,Serious Injury,37,No,5290,1,1,18.90359168241966,18.90359168241966,Census Tract 2010
53033007402,2021,Serious Injury,37,No,2944,2,2,67.93478260869566,67.93478260869566,Census Tract 2010
53033007402,2021,Serious Injury,37,No,3704,2,2,53.99568034557236,53.99568034557236,Census Tract 2010
53033007402,2021,Serious Injury,37,No,5193,1,1,19.256691700365877,19.256691700365877,Census Tract 2010
53033007402,2022,Serious Injury,37,No,3155,4,4,126.78288431061806,126.78288431061806,Census Tract 2010
53033007500,2010,Serious Injury,31,No,6282,3,4,47.75549188156638,63.67398917542184,Census Tract 2010
53033007500,2011,Serious Injury,31,No,6475,3,3,46.33204633204633,46.33204633204633,Census Tract 2010
53033007500,2012,Serious Injury,31,No,6549,2,2,30.539013589861046,30.539013589861046,Census Tract 2010
53033007500,2013,Fatality,31,No,7202,1,1,13.885031935573451,13.885031935573451,Census Tract 2010
53033007500,2014,Serious Injury,31,No,7620,4,4,52.49343832020997,52.49343832020997,Census Tract 2010
53033007500,2015,Serious Injury,31,No,8515,2,2,23.48796241926013,23.48796241926013,Census Tract 2010
53033007500,2016,Serious Injury,31,No,9320,2,2,21.459227467811157,21.459227467811157,Census Tract 2010
53033007500,2017,Serious Injury,31,No,9836,4,4,40.6669377795852,40.6669377795852,Census Tract 2010
53033007500,2018,Serious Injury,31,No,10266,1,1,9.74089226573154,9.74089226573154,Census Tract 2010
53033007500,2019,Serious Injury,31,No,10834,2,2,18.46040243677312,18.46040243677312,Census Tract 2010
53033007500,2020,Serious Injury,31,No,3472,1,1,28.80184331797235,28.80184331797235,Census Tract 2010
53033007500,2021,Serious Injury,31,No,2516,1,1,39.7456279809221,39.7456279809221,Census Tract 2010
53033007600,2010,Serious Injury,27,No,3498,1,1,28.587764436821043,28.587764436821043,Census Tract 2010
53033007600,2017,Serious Injury,27,No,4152,1,1,24.084778420038536,24.084778420038536,Census Tract 2010
53033007600,2018,Serious Injury,27,No,4304,1,1,23.234200743494423,23.234200743494423,Census Tract 2010
53033007600,2020,Serious Injury,27,No,3916,1,1,25.53626149131767,25.53626149131767,Census Tract 2010
53033007700,2010,Serious Injury,27,No,4476,1,1,22.34137622877569,22.34137622877569,Census Tract 2010
53033007700,2012,Serious Injury,27,No,4475,1,1,22.3463687150838,22.3463687150838,Census Tract 2010
53033007700,2013,Serious Injury,27,No,4530,1,1,22.075055187637968,22.075055187637968,Census Tract 2010
53033007700,2014,Serious Injury,27,No,4555,3,3,65.86169045005488,65.86169045005488,Census Tract 2010
53033007700,2015,Serious Injury,27,No,4666,2,2,42.86326618088298,42.86326618088298,Census Tract 2010
53033007700,2016,Serious Injury,27,No,4796,1,1,20.85070892410342,20.85070892410342,Census Tract 2010
53033007700,2017,Serious Injury,27,No,4945,2,2,40.44489383215369,40.44489383215369,Census Tract 2010
53033007700,2019,Serious Injury,27,No,5309,3,3,56.5078169146732,56.5078169146732,Census Tract 2010
53033007700,2021,Serious Injury,27,No,5490,1,1,18.214936247723134,18.214936247723134,Census Tract 2010
53033007700,2022,Serious Injury,27,No,4055,1,1,24.660912453760787,24.660912453760787,Census Tract 2010
53033007800,2010,Serious Injury,14,No,5145,2,2,38.87269193391642,38.87269193391642,Census Tract 2010
53033007800,2012,Serious Injury,14,No,5066,2,2,39.478878799842086,39.478878799842086,Census Tract 2010
53033007800,2013,Serious Injury,14,No,5083,1,1,19.673421207948063,19.673421207948063,Census Tract 2010
53033007800,2016,Fatality,14,No,5332,1,1,18.754688672168044,18.754688672168044,Census Tract 2010
53033007800,2016,Serious Injury,14,No,5332,2,2,37.50937734433609,37.50937734433609,Census Tract 2010
53033007800,2017,Serious Injury,14,No,5409,1,1,18.487705675725643,18.487705675725643,Census Tract 2010
53033007900,2010,Serious Injury,27,Yes,5147,1,1,19.428793471925392,19.428793471925392,Census Tract 2010
53033007900,2012,Serious Injury,27,Yes,5137,2,2,38.93322951138797,38.93322951138797,Census Tract 2010
53033007900,2014,Serious Injury,27,Yes,5506,2,2,36.32401017072285,36.32401017072285,Census Tract 2010
53033007900,2016,Serious Injury,27,Yes,5929,2,2,33.732501264968796,33.732501264968796,Census Tract 2010
53033007900,2017,Serious Injury,27,Yes,6408,1,2,15.605493133583021,31.210986267166042,Census Tract 2010
53033007900,2018,Serious Injury,27,Yes,6667,1,2,14.999250037498127,29.998500074996254,Census Tract 2010
53033007900,2019,Serious Injury,27,Yes,6855,1,1,14.587892049598834,14.587892049598834,Census Tract 2010
53033007900,2021,Serious Injury,27,Yes,2787,1,1,35.88087549336204,35.88087549336204,Census Tract 2010
53033007900,2021,Serious Injury,27,Yes,3732,1,1,26.79528403001072,26.79528403001072,Census Tract 2010
53033008001,2010,Serious Injury,31,No,5588,2,2,35.79098067287044,35.79098067287044,Census Tract 2010
53033008001,2011,Serious Injury,31,No,5686,4,4,70.3482237073514,70.3482237073514,Census Tract 2010
53033008001,2012,Fatality,31,No,5702,1,1,17.537706068046298,17.537706068046298,Census Tract 2010
53033008001,2012,Serious Injury,31,No,5702,4,5,70.15082427218519,87.6885303402315,Census Tract 2010
53033008001,2013,Serious Injury,31,No,5425,7,7,129.03225806451613,129.03225806451613,Census Tract 2010
53033008001,2014,Serious Injury,31,No,5813,3,3,51.60846378806124,51.60846378806124,Census Tract 2010
53033008001,2015,Fatality,31,No,6529,1,1,15.316281206922959,15.316281206922959,Census Tract 2010
53033008001,2015,Serious Injury,31,No,6529,5,6,76.5814060346148,91.89768724153775,Census Tract 2010
53033008001,2016,Serious Injury,31,No,6962,1,1,14.363688595231254,14.363688595231254,Census Tract 2010
53033008001,2017,Serious Injury,31,No,7297,2,2,27.408524050979857,27.408524050979857,Census Tract 2010
53033008001,2021,Serious Injury,31,No,3155,1,1,31.695721077654515,31.695721077654515,Census Tract 2010
53033008001,2021,Serious Injury,31,No,3266,1,1,30.61849357011635,30.61849357011635,Census Tract 2010
53033008001,2021,Serious Injury,31,No,4652,2,3,42.99226139294927,64.48839208942391,Census Tract 2010
53033008001,2022,Serious Injury,31,No,3659,1,1,27.32987154960372,27.32987154960372,Census Tract 2010
53033008001,2022,Serious Injury,31,No,4194,1,1,23.843586075345733,23.843586075345733,Census Tract 2010
53033008002,2010,Fatality,37,No,3013,1,1,33.18951211417192,33.18951211417192,Census Tract 2010
53033008002,2010,Serious Injury,37,No,3013,2,2,66.37902422834384,66.37902422834384,Census Tract 2010
53033008002,2011,Serious Injury,37,No,2998,2,2,66.711140760507,66.711140760507,Census Tract 2010
53033008002,2012,Fatality,37,No,3000,1,1,33.333333333333336,33.333333333333336,Census Tract 2010
53033008002,2012,Serious Injury,37,No,3000,4,4,133.33333333333334,133.33333333333334,Census Tract 2010
53033008002,2013,Serious Injury,37,No,3032,1,1,32.98153034300792,32.98153034300792,Census Tract 2010
53033008002,2014,Serious Injury,37,No,3099,2,2,64.53694740238787,64.53694740238787,Census Tract 2010
53033008002,2015,Serious Injury,37,No,3567,1,1,28.034763106251752,28.034763106251752,Census Tract 2010
53033008002,2018,Serious Injury,37,No,4439,2,2,45.05519261094841,45.05519261094841,Census Tract 2010
53033008002,2019,Serious Injury,37,No,4514,1,1,22.15330084182543,22.15330084182543,Census Tract 2010
53033008002,2021,Serious Injury,37,No,4416,2,2,45.28985507246377,45.28985507246377,Census Tract 2010
53033008002,2022,Serious Injury,37,No,4091,1,1,24.443901246638962,24.443901246638962,Census Tract 2010
53033008002,2022,Serious Injury,37,No,4380,2,2,45.662100456621005,45.662100456621005,Census Tract 2010
53033008100,2010,Serious Injury,34,Yes,4070,5,6,122.85012285012284,147.42014742014743,Census Tract 2010
53033008100,2011,Serious Injury,34,Yes,4038,6,6,148.5884101040119,148.5884101040119,Census Tract 2010
53033008100,2012,Serious Injury,34,Yes,4035,5,5,123.91573729863694,123.91573729863694,Census Tract 2010
53033008100,2013,Serious Injury,34,Yes,4406,5,5,113.48161597821152,113.48161597821152,Census Tract 2010
53033008100,2014,Fatality,34,Yes,4479,1,1,22.326412145568206,22.326412145568206,Census Tract 2010
53033008100,2014,Serious Injury,34,Yes,4479,2,2,44.65282429113641,44.65282429113641,Census Tract 2010
53033008100,2015,Serious Injury,34,Yes,4548,1,1,21.987686895338612,21.987686895338612,Census Tract 2010
53033008100,2016,Serious Injury,34,Yes,4659,1,1,21.4638334406525,21.4638334406525,Census Tract 2010
53033008100,2017,Fatality,34,Yes,4994,1,1,20.024028834601523,20.024028834601523,Census Tract 2010
53033008100,2017,Serious Injury,34,Yes,4994,5,5,100.12014417300762,100.12014417300762,Census Tract 2010
53033008100,2018,Fatality,34,Yes,5503,1,1,18.17190623296384,18.17190623296384,Census Tract 2010
53033008100,2018,Serious Injury,34,Yes,5503,4,4,72.68762493185535,72.68762493185535,Census Tract 2010
53033008100,2019,Serious Injury,34,Yes,5877,7,8,119.10838863365662,136.123872724179,Census Tract 2010
53033008100,2020,Serious Injury,34,Yes,2808,1,1,35.61253561253561,35.61253561253561,Census Tract 2010
53033008100,2021,Serious Injury,34,Yes,2810,2,2,71.17437722419929,71.17437722419929,Census Tract 2010
53033008100,2021,Serious Injury,34,Yes,4150,1,1,24.096385542168672,24.096385542168672,Census Tract 2010
53033008100,2022,Serious Injury,34,Yes,2781,4,4,143.8331535418914,143.8331535418914,Census Tract 2010
53033008100,2022,Serious Injury,34,Yes,2927,2,3,68.3293474547318,102.49402118209771,Census Tract 2010
53033008100,2022,Serious Injury,34,Yes,4380,3,3,68.4931506849315,68.4931506849315,Census Tract 2010
53033008200,2010,Serious Injury,32,No,3280,6,6,182.92682926829266,182.92682926829266,Census Tract 2010
53033008200,2011,Fatality,32,No,3259,1,1,30.68425897514575,30.68425897514575,Census Tract 2010
53033008200,2011,Serious Injury,32,No,3259,7,7,214.78981282602024,214.78981282602024,Census Tract 2010
53033008200,2012,Serious Injury,32,No,3261,2,2,61.330880098129406,61.330880098129406,Census Tract 2010
53033008200,2013,Fatality,32,No,3285,1,1,30.441400304414007,30.441400304414007,Census Tract 2010
53033008200,2013,Serious Injury,32,No,3285,2,2,60.88280060882801,60.88280060882801,Census Tract 2010
53033008200,2014,Serious Injury,32,No,3318,5,5,150.69318866787222,150.69318866787222,Census Tract 2010
53033008200,2015,Fatality,32,No,4545,2,2,44.00440044004401,44.00440044004401,Census Tract 2010
53033008200,2015,Serious Injury,32,No,4545,3,3,66.00660066006601,66.00660066006601,Census Tract 2010
53033008200,2016,Fatality,32,No,4806,1,1,20.807324178110697,20.807324178110697,Census Tract 2010
53033008200,2016,Serious Injury,32,No,4806,4,4,83.22929671244279,83.22929671244279,Census Tract 2010
53033008200,2017,Serious Injury,32,No,4975,7,7,140.7035175879397,140.7035175879397,Census Tract 2010
53033008200,2018,Serious Injury,32,No,5007,1,1,19.972039145196725,19.972039145196725,Census Tract 2010
53033008200,2019,Serious Injury,32,No,4994,2,2,40.04805766920305,40.04805766920305,Census Tract 2010
53033008200,2020,Serious Injury,32,No,3005,2,2,66.55574043261231,66.55574043261231,Census Tract 2010
53033008200,2021,Serious Injury,32,No,2938,2,2,68.07351940095303,68.07351940095303,Census Tract 2010
53033008200,2021,Serious Injury,32,No,4150,1,1,24.096385542168672,24.096385542168672,Census Tract 2010
53033008200,2021,Serious Injury,32,No,5648,1,1,17.70538243626062,17.70538243626062,Census Tract 2010
53033008200,2022,Fatality,32,No,5696,1,1,17.5561797752809,17.5561797752809,Census Tract 2010
53033008200,2022,Serious Injury,32,No,2927,3,3,102.49402118209771,102.49402118209771,Census Tract 2010
53033008200,2022,Serious Injury,32,No,5696,1,1,17.5561797752809,17.5561797752809,Census Tract 2010
53033008300,2012,Serious Injury,31,Yes,2494,1,1,40.0962309542903,40.0962309542903,Census Tract 2010
53033008300,2013,Serious Injury,31,Yes,2514,1,1,39.77724741447892,39.77724741447892,Census Tract 2010
53033008300,2014,Serious Injury,31,Yes,2700,1,1,37.03703703703704,37.03703703703704,Census Tract 2010
53033008300,2015,Fatality,31,Yes,2770,1,1,36.101083032490976,36.101083032490976,Census Tract 2010
53033008300,2015,Serious Injury,31,Yes,2770,4,4,144.4043321299639,144.4043321299639,Census Tract 2010
53033008300,2016,Serious Injury,31,Yes,2845,1,1,35.1493848857645,35.1493848857645,Census Tract 2010
53033008300,2017,Serious Injury,31,Yes,2947,1,1,33.9328130302002,33.9328130302002,Census Tract 2010
53033008300,2019,Serious Injury,31,Yes,3197,3,3,93.83797309978105,93.83797309978105,Census Tract 2010
53033008300,2021,Serious Injury,31,Yes,5648,2,2,35.41076487252124,35.41076487252124,Census Tract 2010
53033008300,2022,Serious Injury,31,Yes,5696,2,2,35.1123595505618,35.1123595505618,Census Tract 2010
53033008400,2010,Fatality,36,No,3760,1,1,26.595744680851062,26.595744680851062,Census Tract 2010
53033008400,2010,Serious Injury,36,No,3760,4,4,106.38297872340425,106.38297872340425,Census Tract 2010
53033008400,2011,Fatality,36,No,3730,1,1,26.80965147453083,26.80965147453083,Census Tract 2010
53033008400,2011,Serious Injury,36,No,3730,1,1,26.80965147453083,26.80965147453083,Census Tract 2010
53033008400,2012,Fatality,36,No,3731,1,1,26.802465826856068,26.802465826856068,Census Tract 2010
53033008400,2012,Serious Injury,36,No,3731,4,4,107.20986330742427,107.20986330742427,Census Tract 2010
53033008400,2013,Serious Injury,36,No,4330,4,4,92.37875288683603,92.37875288683603,Census Tract 2010
53033008400,2014,Serious Injury,36,No,4432,2,2,45.12635379061372,45.12635379061372,Census Tract 2010
53033008400,2015,Serious Injury,36,No,4691,6,6,127.90449797484544,127.90449797484544,Census Tract 2010
53033008400,2016,Serious Injury,36,No,6166,5,6,81.0898475510866,97.30781706130392,Census Tract 2010
53033008400,2017,Serious Injury,36,No,6931,1,1,14.427932477276007,14.427932477276007,Census Tract 2010
53033008400,2018,Serious Injury,36,No,7235,3,3,41.465100207325506,41.465100207325506,Census Tract 2010
53033008400,2019,Serious Injury,36,No,7672,2,2,26.068821689259646,26.068821689259646,Census Tract 2010
53033008400,2020,Fatality,36,No,5290,1,1,18.90359168241966,18.90359168241966,Census Tract 2010
53033008400,2020,Serious Injury,36,No,3417,2,2,58.5308750365818,58.5308750365818,Census Tract 2010
53033008400,2021,Serious Injury,36,No,3420,1,1,29.239766081871345,29.239766081871345,Census Tract 2010
53033008400,2022,Serious Injury,36,No,2499,2,2,80.03201280512205,80.03201280512205,Census Tract 2010
53033008400,2022,Serious Injury,36,No,3085,1,1,32.414910858995135,32.414910858995135,Census Tract 2010
53033008400,2022,Serious Injury,36,No,3412,3,3,87.92497069167644,87.92497069167644,Census Tract 2010
53033008400,2022,Serious Injury,36,No,5696,1,1,17.5561797752809,17.5561797752809,Census Tract 2010
53033008500,2010,Fatality,41,Yes,4341,1,1,23.036166781847502,23.036166781847502,Census Tract 2010
53033008500,2010,Serious Injury,41,Yes,4341,1,1,23.036166781847502,23.036166781847502,Census Tract 2010
53033008500,2011,Serious Injury,41,Yes,4323,2,2,46.26416840157298,46.26416840157298,Census Tract 2010
53033008500,2012,Serious Injury,41,Yes,4322,6,6,138.82461823229985,138.82461823229985,Census Tract 2010
53033008500,2013,Serious Injury,41,Yes,4325,5,5,115.60693641618498,115.60693641618498,Census Tract 2010
53033008500,2014,Fatality,41,Yes,4344,1,1,23.02025782688766,23.02025782688766,Census Tract 2010
53033008500,2014,Serious Injury,41,Yes,4344,3,4,69.06077348066299,92.08103130755065,Census Tract 2010
53033008500,2015,Fatality,41,Yes,4254,1,1,23.507287259050305,23.507287259050305,Census Tract 2010
53033008500,2015,Serious Injury,41,Yes,4254,3,3,70.52186177715092,70.52186177715092,Census Tract 2010
53033008500,2016,Fatality,41,Yes,4440,1,1,22.52252252252252,22.52252252252252,Census Tract 2010
53033008500,2016,Serious Injury,41,Yes,4440,3,3,67.56756756756756,67.56756756756756,Census Tract 2010
53033008500,2017,Serious Injury,41,Yes,4477,7,7,156.35470180924727,156.35470180924727,Census Tract 2010
53033008500,2018,Fatality,41,Yes,4981,2,2,40.15257980325236,40.15257980325236,Census Tract 2010
53033008500,2018,Serious Injury,41,Yes,4981,5,5,100.3814495081309,100.3814495081309,Census Tract 2010
53033008500,2019,Fatality,41,Yes,5440,1,1,18.38235294117647,18.38235294117647,Census Tract 2010
53033008500,2019,Serious Injury,41,Yes,5440,4,5,73.52941176470588,91.91176470588236,Census Tract 2010
53033008500,2020,Serious Injury,41,Yes,3005,1,1,33.277870216306155,33.277870216306155,Census Tract 2010
53033008500,2020,Serious Injury,41,Yes,3417,1,1,29.2654375182909,29.2654375182909,Census Tract 2010
53033008500,2021,Fatality,41,Yes,4410,1,1,22.675736961451246,22.675736961451246,Census Tract 2010
53033008500,2021,Serious Injury,41,Yes,3420,1,1,29.239766081871345,29.239766081871345,Census Tract 2010
53033008500,2021,Serious Injury,41,Yes,4410,3,3,68.02721088435374,68.02721088435374,Census Tract 2010
53033008500,2022,Serious Injury,41,Yes,2927,2,2,68.3293474547318,68.3293474547318,Census Tract 2010
53033008500,2022,Serious Injury,41,Yes,3412,1,1,29.30832356389215,29.30832356389215,Census Tract 2010
53033008500,2022,Serious Injury,41,Yes,4381,5,5,114.1291942478886,114.1291942478886,Census Tract 2010
53033008500,2022,Serious Injury,41,Yes,5696,1,1,17.5561797752809,17.5561797752809,Census Tract 2010
